commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate,Year
1404,2150,2796,44058,198973,0,-4,243031,31046,0,2,2025-09-25T00:00:00,2025
1404,2190,2334,10408,44231,0,0,54639,0,0,2,2025-09-25T00:00:00,2025
1404,2230,4114,13481,16804,0,-22,30285,0,0,2,2025-09-25T00:00:00,2025
1404,3010,0,1320,0,0,0,1320,0,0,2,2025-09-25T00:00:00,2025
1404,3070,0,259,1764,0,0,2023,0,0,2,2025-09-25T00:00:00,2025
1404,3310,180,4160,5473,352,352,9633,0,0,2,2025-09-25T00:00:00,2025
1404,3330,1501,18852,44459,2230,2230,63311,0,0,2,2025-09-25T00:00:00,2025
1404,4230,0,264,0,0,0,264,0,0,2,2025-09-25T00:00:00,2025
1404,4280,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,4410,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,4710,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,4750,87,807,7872,0,0,8679,0,0,2,2025-09-25T00:00:00,2025
1404,4890,10144,77881,262055,28595,28569,339936,0,0,2,2025-09-25T00:00:00,2025
1404,5200,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,5330,13474,80866,136292,23014,23013,217158,0,0,2,2025-09-25T00:00:00,2025
1404,5350,7961,99629,374879,4368,2057,474508,0,0,2,2025-09-25T00:00:00,2025
1404,5380,12742,88880,213921,0,-106,302801,0,0,2,2025-09-25T00:00:00,2025
1404,5490,1408,24932,59856,704,-94,84788,0,0,2,2025-09-25T00:00:00,2025
1404,5520,31008,360996,693927,79858,79798,1054923,19047,0,2,2025-09-25T00:00:00,2025
1404,5570,440,13920,141774,1320,1314,155694,22000,0,2,2025-09-25T00:00:00,2025
1404,5590,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,5600,1696,22176,174113,3573,3571,196289,0,0,2,2025-09-25T00:00:00,2025
1404,5650,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,5660,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,5700,3112,10197,66536,7194,7194,76733,44092,44092,2,2025-09-25T00:00:00,2025
1404,5800,43,18497,40571,4232,4232,59068,0,0,2,2025-09-25T00:00:00,2025
1404,5820,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,5830,977,7966,4562,1408,1408,12528,0,0,2,2025-09-25T00:00:00,2025
1404,5880,2119,8921,39229,1510,1510,48150,9064,0,2,2025-09-25T00:00:00,2025
1404,7140,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,7210,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,7290,0,3068,7480,0,0,10548,0,0,2,2025-09-25T00:00:00,2025
1404,7740,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,7770,0,1166,0,0,0,1166,0,0,2,2025-09-25T00:00:00,2025
1404,2,0,0,0,0,0,0,0,0,2,2025-09-25T00:00:00,2025
1404,2010,13291,93124,328314,2816,1815,421438,65360,0,2,2025-10-02T00:00:00,2025
1404,2050,264,23761,137764,0,0,161525,40040,0,2,2025-10-02T00:00:00,2025
1404,2110,1768,24443,161224,0,0,185667,49632,0,2,2025-10-02T00:00:00,2025
1404,2150,3960,48018,195013,0,0,243031,31046,0,2,2025-10-02T00:00:00,2025
1404,2190,2956,13364,41275,0,0,54639,0,0,2,2025-10-02T00:00:00,2025
1404,2230,2197,15678,14604,0,-3,30282,0,0,2,2025-10-02T00:00:00,2025
1404,3010,0,1320,0,0,0,1320,0,0,2,2025-10-02T00:00:00,2025
